FileName,FuncName and Var Id,M2R,Dual,M2R \ Dual,Dual\M2R,Comments
decNumber.c,decMultiplyOp-8,"set(['48', '54', '52', '61', '117', '72', '70', '104', '110'])","set(['48', '54', '52', '61', '72', '70'])","set(['117', '110', '104'])",set([]),subset
decNumber.c,decNumberPower-7,"set(['114', '109', '66', '112', '69', '94'])","set(['114', '109', '66', '112', '69', '94'])",set([]),set([]),subset
decNumber.c,decNumberPower-6,"set(['32', '42', '51', '50', '40', '41', '114'])","set(['32', '42', '51', '50', '40', '41', '114'])",set([]),set([]),subset
decNumber.c,decNumberPower-1,"set(['91', '114', '93', '112'])","set(['91', '114', '93', '112'])",set([]),set([]),subset
decNumber.c,decExpOp-5,"set(['62', '64', '88'])","set(['88', '64'])",set(['62']),set([]),subset
decNumber.c,decNumberNextMinus-0,set(['5']),set(['5']),set([]),set([]),subset
decNumber.c,decExpOp-0,"set(['82', '88', '81', '66'])","set(['81', '66'])","set(['82', '88'])",set([]),subset
decNumber.c,decMultiplyOp-1,"set(['117', '74', '72', '104', '110'])",set(['74']),"set(['117', '72', '104', '110'])",set([]),subset
decNumber.c,decMultiplyOp-0,set(['117']),set(['117']),set([]),set([]),subset
decNumber.c,decMultiplyOp-3,"set(['117', '15'])","set(['117', '15'])",set([]),set([]),subset
decNumber.c,decMultiplyOp-2,"set(['117', '15'])","set(['117', '15'])",set([]),set([]),subset
decNumber.c,decMultiplyOp-5,"set(['38', '30', '28', '40', '117', '74', '72', '104', '110'])","set(['74', '30', '72', '40', '38'])","set(['117', '28', '110', '104'])",set([]),subset
decNumber.c,decMultiplyOp-4,set(['117']),set(['117']),set([]),set([]),subset
decNumber.c,decMultiplyOp-7,"set(['108', '110', '117'])",set(['108']),"set(['117', '110'])",set([]),subset
decNumber.c,decMultiplyOp-6,"set(['117', '101', '104', '97', '110'])","set(['101', '104', '97'])","set(['117', '110'])",set([]),subset
decNumber.c,decUnitAddSub-0,set(['58']),set(['58']),set([]),set([]),subset
decNumber.c,decNumberSetBCD-2,set(['7']),set(['7']),set([]),set([]),subset
decNumber.c,decNumberSetBCD-0,"set(['9', '7'])","set(['9', '7'])",set([]),set([]),subset
decNumber.c,decMultiplyOp-14,"set(['38', '30', '28', '40', '117', '110', '104'])","set(['30', '28', '40', '38'])","set(['117', '110', '104'])",set([]),subset
decNumber.c,decExpOp-11,"set(['62', '56', '64', '88'])","set(['62', '56', '64', '88'])",set([]),set([]),subset
decNumber.c,decExpOp-10,"set(['62', '56', '64', '88'])","set(['62', '56', '64', '88'])",set([]),set([]),subset
decNumber.c,decExpOp-13,"set(['82', '62', '64', '88', '49'])","set(['82', '62', '64', '88', '49'])",set([]),set([]),subset
decNumber.c,decExpOp-12,"set(['62', '64', '88', '49'])","set(['62', '64', '88', '49'])",set([]),set([]),subset
decNumber.c,decAddOp-11,"set(['99', '128', '131', '97', '96'])","set(['99', '128', '97', '96'])",set(['131']),set([]),subset
decNumber.c,decAddOp-10,"set(['128', '31', '30', '29'])","set(['31', '30', '29'])",set(['128']),set([]),subset
decNumber.c,decAddOp-13,"set(['68', '82', '131', '128'])","set(['68', '82', '131', '128'])",set([]),set([]),subset
decNumber.c,decAddOp-12,"set(['99', '128', '131', '97', '96'])","set(['99', '128', '131', '97', '96'])",set([]),set([]),subset
decNumber.c,decApplyRound-1,"set(['91', '95', '74', '89', '70'])","set(['74', '89', '70'])","set(['91', '95'])",set([]),subset
decNumber.c,decNumberPower-8,"set(['114', '29'])","set(['114', '29'])",set([]),set([]),subset
decNumber.c,decGetInt-4,"set(['24', '26', '20', '17', '22', '19', '44', '51'])","set(['24', '26', '20', '22', '19', '44', '51'])",set(['17']),set([]),subset
opts.c,add_comma_separated_to_vector-0,"set(['1', '4'])","set(['1', '4'])",set([]),set([]),subset
opts.c,print_filtered_help-3,"set(['49', '16', '2', '67', '9', '69'])","set(['9', '69', '67', '49'])","set(['2', '16'])",set([]),subset
opts.c,print_specific_help-3,"set(['28', '15'])","set(['28', '15'])",set([]),set([]),subset
opts.c,add_comma_separated_to_vector-1,"set(['1', '8', '4'])","set(['1', '8', '4'])",set([]),set([]),subset
opts.c,option_enabled-0,set(['8']),set(['8']),set([]),set([]),subset
opts.c,base_of_path-1,set(['1']),set(['1']),set([]),set([]),subset
opts.c,wrap_help-2,set(['1']),set(['1']),set([]),set([]),subset
opts.c,print_specific_help-4,"set(['27', '15', '48', '46', '47', '45', '28', '40', '41'])","set(['27', '15', '48', '46', '47', '45', '28', '40', '41'])",set([]),set([]),subset
opts.c,wrap_help-0,set(['1']),set(['1']),set([]),set([]),subset
opts.c,wrap_help-1,"set(['1', '8', '24'])",set(['8']),"set(['1', '24'])",set([]),subset
opts.c,print_filtered_help-1,"set(['33', '69', '49', '67', '16'])",set(['33']),"set(['69', '16', '67', '49'])",set([]),subset
opts.c,wrap_help-4,"set(['1', '6'])",set(['6']),set(['1']),set([]),subset
opts.c,wrap_help-5,set(['1']),set(['1']),set([]),set([]),subset
opts.c,print_filtered_help-0,"set(['69', '62', '56', '66', '67'])",set(['56']),"set(['69', '62', '66', '67'])",set([]),subset
opts.c,print_filtered_help-2,"set(['33', '69', '49', '67', '16'])",set(['33']),"set(['69', '16', '67', '49'])",set([]),subset
opts.c,common_handle_option-9,"set(['20', '16', '54', '52', '266', '265'])","set(['54', '52', '20', '16'])","set(['266', '265'])",set([]),subset
opts.c,get_option_state-0,set(['9']),set(['9']),set([]),set([]),subset
opts.c,add_comma_separated_to_vector-2,"set(['1', '8', '4'])","set(['1', '8', '4'])",set([]),set([]),subset
opts.c,common_handle_option-8,"set(['8', '4', '265', '266'])","set(['8', '4'])","set(['266', '265'])",set([]),subset
opts.c,VEC_char_p_base_iterate-0,set(['4']),set(['4']),set([]),set([]),subset
opts.c,option_enabled-1,set(['8']),set(['8']),set([]),set([]),subset
opts.c,complain_wrong_lang-0,set(['3']),set(['3']),set([]),set([]),subset
opts.c,wrap_help-3,"set(['24', '25', '20', '21', '1', '8'])","set(['24', '8', '20', '21', '25'])",set(['1']),set([]),subset
opts.c,base_of_path-0,set(['1']),set(['1']),set([]),set([]),subset
opts.c,should_emit_struct_debug-2,set(['3']),set(['3']),set([]),set([]),subset
opts.c,base_of_path-2,"set(['1', '7'])","set(['1', '7'])",set([]),set([]),subset
opts.c,base_of_path-3,"set(['1', '10', '7', '6'])","set(['1', '10', '7', '6'])",set([]),set([]),subset
opts.c,print_filtered_help-7,"set(['67', '69', '49', '16'])","set(['67', '69', '49', '16'])",set([]),set([]),subset
opts.c,print_filtered_help-6,"set(['67', '69', '49', '16'])","set(['67', '69', '49', '16'])",set([]),set([]),subset
opts.c,print_filtered_help-5,"set(['48', '16', '33', '30', '2', '49', '67', '9', '8', '69'])","set(['48', '49', '33', '30', '67', '9', '8', '69'])","set(['2', '16'])",set([]),subset
opts.c,print_filtered_help-4,"set(['67', '69', '2', '16'])","set(['67', '69', '2', '16'])",set([]),set([]),subset
opts.c,handle_option-6,"set(['13', '73', '70'])","set(['13', '73', '70'])",set([]),set([]),subset
opts.c,handle_option-7,"set(['13', '73', '50', '70'])","set(['13', '73', '50', '70'])",set([]),set([]),subset
opts.c,handle_option-4,"set(['13', '73', '70'])","set(['13', '73', '70'])",set([]),set([]),subset
opts.c,handle_option-5,"set(['23', '33', '32', '28', '29', '73', '70'])","set(['23', '33', '32', '28', '29', '73', '70'])",set([]),set([]),subset
opts.c,handle_option-2,"set(['11', '13', '33', '32', '57', '56', '28', '29', '62', '63', '73', '70', '68', '69'])","set(['11', '13', '33', '32', '57', '56', '28', '29', '62', '63', '73', '70', '68', '69'])",set([]),set([]),subset
opts.c,should_emit_struct_debug-0,set(['13']),set(['13']),set([]),set([]),subset
opts.c,handle_option-0,set(['73']),{},set(['73']),set([]),subset
opts.c,handle_option-1,"set(['11', '13', '73', '70'])","set(['11', '73'])","set(['13', '70'])",set([]),subset
opts.c,should_emit_struct_debug-1,set(['13']),set(['13']),set([]),set([]),subset
opts.c,integral_argument-2,set(['1']),set(['1']),set([]),set([]),subset
opts.c,integral_argument-0,set(['8']),set(['8']),set([]),set([]),subset
opts.c,integral_argument-1,set(['8']),set(['8']),set([]),set([]),subset
opts.c,set_struct_debug_option-2,"set(['13', '12', '14'])","set(['13', '12', '14'])",set([]),set([]),subset
opts.c,set_struct_debug_option-3,"set(['22', '23'])","set(['22', '23'])",set([]),set([]),subset
opts.c,set_struct_debug_option-0,"set(['26', '27', '21', '22', '23', '42', '43', '40', '41', '3', '4', '7', '8', '39', '38', '11', '13', '12', '14', '17', '18', '31', '30', '35', '34'])","set(['26', '27', '21', '22', '23', '42', '43', '40', '41', '3', '4', '7', '8', '39', '38', '11', '13', '12', '14', '17', '18', '31', '30', '35', '34'])",set([]),set([]),subset
opts.c,set_struct_debug_option-1,"set(['42', '43', '40', '41'])","set(['42', '43', '40', '41'])",set([]),set([]),subset
opts.c,handle_options-2,"set(['1', '9', '10'])","set(['9', '10'])",set(['1']),set([]),subset
opts.c,handle_options-0,"set(['1', '10'])",set(['10']),set(['1']),set([]),subset
opts.c,set_struct_debug_option-4,set(['23']),set(['23']),set([]),set([]),subset
opts.c,handle_options-1,set(['1']),set(['1']),set([]),set([]),subset
opts.c,handle_option-3,"set(['13', '73', '70'])","set(['13', '73', '70'])",set([]),set([]),subset
opts.c,print_specific_help-1,set(['15']),set(['15']),set([]),set([]),subset
opts.c,decode_options-0,set(['3']),set(['3']),set([]),set([]),subset
opts.c,decode_options-1,set(['4']),set(['4']),set([]),set([]),subset
opts.c,write_langs-1,"set(['1', '7'])","set(['1', '7'])",set([]),set([]),subset
opts.c,write_langs-0,"set(['1', '7'])",set(['7']),set(['1']),set([]),subset
opts.c,write_langs-2,"set(['1', '11', '12', '4', '7'])","set(['1', '11', '12', '4', '7'])",set([]),set([]),subset
opts.c,flag_instrument_functions_exclude_p-0,"set(['14', '16', '33', '32', '30', '34'])","set(['33', '32', '30', '34'])","set(['14', '16'])",set([]),subset
opts.c,flag_instrument_functions_exclude_p-1,"set(['33', '32', '21', '34'])",set(['21']),"set(['33', '32', '34'])",set([]),subset
opts.c,flag_instrument_functions_exclude_p-2,"set(['14', '16', '33', '32', '30', '34'])","set(['33', '32', '30', '14', '34'])",set(['16']),set([]),subset
opts.c,flag_instrument_functions_exclude_p-3,"set(['33', '34', '5', '16'])",set(['5']),"set(['33', '16', '34'])",set([]),subset
opts.c,print_specific_help-0,set(['48']),set(['48']),set([]),set([]),subset
opts.c,print_specific_help-2,set(['15']),set(['15']),set([]),set([]),subset
opts.c,common_handle_option-1,"set(['54', '52', '266', '265', '16'])","set(['266', '52'])","set(['54', '265', '16'])",set([]),subset
opts.c,common_handle_option-0,set(['266']),set(['266']),set([]),set([]),subset
opts.c,common_handle_option-3,"set(['152', '124', '266', '265'])","set(['152', '124', '266', '265'])",set([]),set([]),subset
opts.c,common_handle_option-2,"set(['26', '16', '32', '52', '266', '265', '54'])","set(['32', '26'])","set(['54', '52', '266', '265', '16'])",set([]),subset
opts.c,common_handle_option-5,"set(['16', '54', '31', '52', '266', '265'])",set(['31']),"set(['54', '52', '266', '265', '16'])",set([]),subset
opts.c,common_handle_option-4,"set(['54', '23', '266', '265', '16'])",set(['23']),"set(['54', '266', '265', '16'])",set([]),subset
opts.c,common_handle_option-7,"set(['54', '20', '266', '265', '16'])",set(['20']),"set(['54', '266', '265', '16'])",set([]),subset
opts.c,common_handle_option-6,"set(['16', '54', '37', '52', '266', '265'])",set(['37']),"set(['54', '52', '266', '265', '16'])",set([]),subset
varpool.c,varpool_analyze_pending_decls-0,set(['6']),set(['6']),set([]),set([]),subset
varpool.c,varpool_assemble_decl-2,"set(['13', '7'])",set(['7']),set(['13']),set([]),subset
varpool.c,varpool_assemble_decl-1,set(['13']),set(['13']),set([]),set([]),subset
varpool.c,dump_varpool-0,set(['1']),set(['1']),set([]),set([]),subset
varpool.c,varpool_node_for_asm-1,set(['7']),set(['7']),set([]),set([]),subset
varpool.c,varpool_extra_name_alias-1,set(['9']),set(['9']),set([]),set([]),subset
varpool.c,varpool_node_for_asm-2,set(['1']),set(['1']),set([]),set([]),subset
varpool.c,varpool_assemble_decl-0,set(['13']),set(['13']),set([]),set([]),subset
varpool.c,decide_is_variable_needed-0,"set(['28', '21', '23'])",set(['28']),"set(['21', '23'])",set([]),subset
varpool.c,decide_is_variable_needed-1,"set(['28', '21', '23'])",set(['21']),"set(['28', '23'])",set([]),subset
varpool.c,varpool_node-1,set(['9']),set(['9']),set([]),set([]),subset
varpool.c,varpool_node-0,set(['9']),set(['9']),set([]),set([]),subset
varpool.c,varpool_assemble_pending_decls-1,"set(['8', '4', '10'])","set(['8', '4', '10'])",set([]),set([]),subset
varpool.c,varpool_assemble_pending_decls-0,set(['10']),set(['10']),set([]),set([]),subset
varpool.c,varpool_assemble_pending_decls-2,set(['10']),set(['10']),set([]),set([]),subset
varpool.c,varpool_mark_needed_node-0,set(['3']),set(['3']),set([]),set([]),subset
varpool.c,varpool_remove_unreferenced_decls-1,"set(['12', '4'])","set(['12', '4'])",set([]),set([]),subset
varpool.c,varpool_remove_unreferenced_decls-0,set(['12']),set(['12']),set([]),set([]),subset
varpool.c,cgraph_variable_initializer_availability-0,set(['11']),set(['11']),set([]),set([]),subset
varpool.c,varpool_finalize_decl-0,set(['18']),set(['18']),set([]),set([]),subset
varpool.c,varpool_extra_name_alias-0,set(['9']),set(['9']),set([]),set([]),subset
varpool.c,varpool_node_for_asm-0,set(['7']),set(['7']),set([]),set([]),subset
cfgloopmanip.c,duplicate_loop_to_header_edge-18,"set(['188', '142', '105'])","set(['142', '105'])",set(['188']),set([]),subset
cfgloopmanip.c,ei_cond-0,set(['3']),set(['3']),set([]),set([]),subset
cfgloopmanip.c,fix_loop_structure-2,"set(['9', '13', '22', '16'])",set(['22']),"set(['9', '13', '16'])",set([]),subset
cfgloopmanip.c,fix_loop_structure-0,set(['8']),set(['8']),set([]),set([]),subset
cfgloopmanip.c,duplicate_loop_to_header_edge-1,"set(['177', '175', '188'])",set(['177']),"set(['175', '188'])",set([]),subset
cfgloopmanip.c,duplicate_loop_to_header_edge-12,"set(['46', '188', '94'])","set(['46', '188', '94'])",set([]),set([]),subset
cfgloopmanip.c,duplicate_loop_to_header_edge-13,"set(['188', '142', '105'])","set(['188', '142', '105'])",set([]),set([]),subset
cfgloopmanip.c,duplicate_loop_to_header_edge-10,"set(['69', '188', '94', '79', '78'])",set(['69']),"set(['188', '94', '79', '78'])",set([]),subset
cfgloopmanip.c,duplicate_loop_to_header_edge-11,"set(['188', '95'])",set(['95']),set(['188']),set([]),subset
cfgloopmanip.c,duplicate_loop_to_header_edge-16,"set(['157', '188', '78', '94', '79', '105'])","set(['157', '188', '78', '94', '79', '105'])",set([]),set([]),subset
cfgloopmanip.c,duplicate_loop_to_header_edge-17,"set(['188', '105'])",set(['105']),set(['188']),set([]),subset
cfgloopmanip.c,duplicate_loop_to_header_edge-14,"set(['74', '69', '188', '94', '79', '78'])","set(['74', '69', '188', '94', '79', '78'])",set([]),set([]),subset
cfgloopmanip.c,duplicate_loop_to_header_edge-15,"set(['188', '94'])","set(['188', '94'])",set([]),set([]),subset
cfgloopmanip.c,duplicate_subloops-0,set(['1']),set(['1']),set([]),set([]),subset
cfgloopmanip.c,duplicate_loop_to_header_edge-19,"set(['188', '155', '104', '105'])","set(['188', '155', '104', '105'])",set([]),set([]),subset
cfgloopmanip.c,fel_init-1,"set(['62', '63', '4'])",set(['4']),"set(['62', '63'])",set([]),subset
cfgloopmanip.c,fix_bb_placement-3,"set(['1', '9', '6'])",set(['6']),"set(['1', '9'])",set([]),subset
cfgloopmanip.c,VEC_edge_base_iterate-0,set(['4']),set(['4']),set([]),set([]),subset
cfgloopmanip.c,has_preds_from_loop-1,set(['7']),set(['7']),set([]),set([]),subset
cfgloopmanip.c,fix_loop_placement-1,"set(['1', '15', '22'])","set(['1', '15', '22'])",set([]),set([]),subset
cfgloopmanip.c,fix_loop_structure-1,"set(['1', '29', '35'])","set(['1', '29', '35'])",set([]),set([]),subset
cfgloopmanip.c,fix_bb_placements-2,"set(['20', '46', '44', '37', '41', '3'])","set(['46', '37', '44', '20', '41'])",set(['3']),set([]),subset
cfgloopmanip.c,fix_loop_placement-2,"set(['1', '7'])","set(['1', '7'])",set([]),set([]),subset
cfgloopmanip.c,remove_path-4,"set(['52', '35', '16'])",set(['35']),"set(['16', '52'])",set([]),subset
cfgloopmanip.c,remove_path-5,"set(['52', '12', '29', '35', '16'])","set(['12', '29', '35', '16'])",set(['52']),set([]),subset
cfgloopmanip.c,create_empty_loop_on_edge-1,{},{},set([]),set([]),subset
cfgloopmanip.c,create_empty_loop_on_edge-0,{},{},set([]),set([]),subset
cfgloopmanip.c,remove_path-0,set(['52']),set(['52']),set([]),set([]),subset
cfgloopmanip.c,remove_path-1,"set(['52', '6'])","set(['52', '6'])",set([]),set([]),subset
cfgloopmanip.c,remove_path-2,"set(['39', '45', '35', '52'])",set(['39']),"set(['45', '35', '52'])",set([]),subset
cfgloopmanip.c,remove_path-3,"set(['45', '35', '52'])","set(['45', '52'])",set(['35']),set([]),subset
cfgloopmanip.c,fel_init-0,set(['63']),set(['63']),set([]),set([]),subset
cfgloopmanip.c,fix_bb_placement-1,set(['13']),set(['13']),set([]),set([]),subset
cfgloopmanip.c,fix_bb_placement-0,set(['13']),set(['13']),set([]),set([]),subset
cfgloopmanip.c,lv_adjust_loop_entry_edge-1,{},{},set([]),set([]),subset
cfgloopmanip.c,duplicate_loop_to_header_edge-9,"set(['99', '188', '95'])","set(['99', '95'])",set(['188']),set([]),subset
cfgloopmanip.c,has_preds_from_loop-0,set(['7']),set(['7']),set([]),set([]),subset
cfgloopmanip.c,duplicate_loop_to_header_edge-0,set(['188']),set(['188']),set([]),set([]),subset
cfgloopmanip.c,remove_bbs-0,set(['1']),set(['1']),set([]),set([]),subset
cfgloopmanip.c,duplicate_loop_to_header_edge-2,"set(['188', '142', '105'])","set(['188', '142', '105'])",set([]),set([]),subset
cfgloopmanip.c,duplicate_loop_to_header_edge-3,"set(['60', '188', '56', '94', '79'])","set(['60', '56'])","set(['188', '94', '79'])",set([]),subset
cfgloopmanip.c,duplicate_loop_to_header_edge-4,set(['188']),set(['188']),set([]),set([]),subset
cfgloopmanip.c,duplicate_loop_to_header_edge-5,"set(['46', '188', '94'])","set(['46', '188', '94'])",set([]),set([]),subset
